order_id,client_id,customer_name,customer_phone,delivery_address_line1,delivery_address_line2,city,state,pincode,order_date,promised_delivery_date,actual_delivery_date,status,payment_mode,amount,failure_reason,created_at
9105,237,Misha Goel,+910457799550,"H.No. 45
Khurana Nagar",Sidhu Path,Mumbai,Maharashtra,767755,2025-05-29 00:39:49,2025-06-03 00:39:49,,Failed,COD,674.72,Weather disruption,2025-03-27 17:57:59
9106,17,Anika Dass,2248626955,"H.No. 22
Chokshi Path",Kala Chowk,Mysuru,Karnataka,481243,2025-04-18 13:23:10,2025-04-22 13:23:10,,Failed,Prepaid,1402.23,Traffic congestion,2025-02-25 23:03:17
9107,163,Rania Bakshi,0109957104,"H.No. 31
Sagar Road",Raj Path,Pune,Maharashtra,418236,2025-02-19 05:56:08,2025-02-22 05:56:08,,Returned,Prepaid,3141.29,,2025-01-26 20:28:05
9108,8,Aradhya Sanghvi,8873297882,"06/56
Bhavsar Circle",Bhat Zila,Mysuru,Karnataka,745639,2025-03-12 03:23:52,2025-03-14 03:23:52,2025-03-14 03:23:52,Delivered,Prepaid,403.54,,2025-05-08 10:48:48
9109,173,Saksham Mangat,7462502823,"95/49
Ramachandran Zila",Sengupta Chowk,New Delhi,Delhi,285117,2025-04-03 21:22:37,2025-04-04 21:22:37,,Failed,Prepaid,4390.66,Traffic congestion,2025-04-07 14:20:31
9110,156,Mishti Chowdhury,4149446762,"620
Bhatia",Bir Marg,New Delhi,Delhi,919283,2025-05-25 16:16:32,2025-05-27 16:16:32,,Failed,Prepaid,3498.93,Incorrect address,2025-08-31 18:27:12
9111,242,Pranay Borra,3956010004,"H.No. 805
Gupta",Bhatt,Bengaluru,Karnataka,328103,2025-03-05 20:24:37,2025-03-06 20:24:37,,Pending,Prepaid,1604.82,,2025-01-04 04:23:39
9112,336,Bhamini Tiwari,+915278096148,"838, Bobal Ganj",Basu Circle,Coimbatore,Tamil Nadu,916543,2025-07-11 08:08:28,2025-07-12 08:08:28,,In-Transit,COD,4300.16,,2025-04-06 06:35:33
9113,228,Kiara Kunda,05383055792,"04/017, Kapoor Street",Jani Circle,Coimbatore,Tamil Nadu,034800,2025-09-08 02:13:10,2025-09-09 02:13:10,,Returned,Prepaid,3684.06,,2025-05-22 05:45:51
9114,255,Ahana  Bhagat,04974660154,"145, Kale Circle",Sheth Ganj,Nagpur,Maharashtra,683823,2025-02-01 01:31:06,2025-02-03 01:31:06,,In-Transit,COD,3237.79,,2025-05-30 06:57:48
9115,406,Samaira Boase,+913323075543,"475, Goyal Zila",Bava Nagar,New Delhi,Delhi,000462,2025-02-19 14:54:45,2025-02-23 14:54:45,,Failed,Prepaid,2958.84,Weather disruption,2025-04-24 18:46:33
9116,488,Samarth Garg,1515750341,"938, Balakrishnan Marg",Dara Nagar,Chennai,Tamil Nadu,498848,2025-03-29 14:11:11,2025-03-30 14:11:11,2025-03-31 14:11:11,Delivered,Prepaid,4711.2,,2025-06-01 17:36:05
9117,369,Rati Ramanathan,05911336984,"21/69, Gole",Wadhwa Zila,Coimbatore,Tamil Nadu,961454,2025-08-06 04:53:42,2025-08-10 04:53:42,,In-Transit,Prepaid,3662.37,,2025-03-17 17:21:23
9118,311,Dharmajan Swaminathan,7303318534,"H.No. 50
Bumb Nagar",Devan Circle,Pune,Maharashtra,903957,2025-06-27 06:00:44,2025-06-30 06:00:44,,Pending,COD,3231.43,,2025-04-07 21:34:47
9119,135,Manjari Bhat,00631881838,"H.No. 647, Banik Road",Karnik Ganj,Ahmedabad,Gujarat,954391,2025-07-07 09:47:48,2025-07-10 09:47:48,2025-07-12 09:47:48,Delivered,COD,2260.28,,2025-08-30 07:50:02
9120,170,Prisha Zachariah,+916041561462,"274, Mahajan Street",Tailor,Pune,Maharashtra,682977,2025-03-03 09:28:35,2025-03-06 09:28:35,,Failed,COD,4238.37,Traffic congestion,2025-07-25 02:50:27
9121,397,Siya Mahal,0952059087,"18, Khatri Road",Garde Street,Chennai,Tamil Nadu,830904,2025-06-20 04:33:26,2025-06-23 04:33:26,,Failed,COD,3194.09,Traffic congestion,2025-08-17 06:32:58
9122,158,Divyansh Lall,6443690991,"10, Choudhry Marg",Swamy Zila,Nagpur,Maharashtra,361246,2025-05-30 07:55:28,2025-06-02 07:55:28,,Failed,COD,3551.22,Incorrect address,2025-08-10 17:02:44
9123,357,Mishti Dar,2908948974,"92/677, Chopra Chowk",Mall Marg,Coimbatore,Tamil Nadu,855327,2025-05-08 16:14:17,2025-05-11 16:14:17,,Failed,Prepaid,1234.29,Weather disruption,2025-01-10 20:18:06
9124,428,Tara Chaudhary,06669008452,"91/78
Bava Street",Lad Nagar,Surat,Gujarat,216232,2025-01-26 08:10:11,2025-01-31 08:10:11,,In-Transit,COD,3150.41,,2025-08-13 19:50:43
9125,210,Shlok Dash,00508894330,"H.No. 05
Acharya Zila",Yogi Road,Pune,Maharashtra,744403,2025-01-30 11:52:13,2025-01-31 11:52:13,,Returned,Prepaid,3272.67,,2025-09-03 18:08:13
9126,367,Farhan Banik,04815162920,"01/312
Luthra Zila",Behl Marg,Coimbatore,Tamil Nadu,180983,2025-07-04 21:18:11,2025-07-09 21:18:11,,Pending,COD,3792.4,,2025-08-22 21:25:48
9127,153,Manjari Choudhry,+919175619890,"99/66, Malhotra Ganj",Seshadri Street,Coimbatore,Tamil Nadu,919935,2025-03-28 10:35:10,2025-03-30 10:35:10,2025-04-01 10:35:10,Delivered,Prepaid,2718.09,,2025-01-19 03:32:56
9128,401,Charvi Dubey,02860528696,"48/921, Ghosh Nagar",Bhargava Nagar,Mysuru,Karnataka,494004,2025-08-25 10:53:02,2025-08-28 10:53:02,,Returned,Prepaid,4437.86,,2025-04-26 04:58:43
9129,94,Lakshay Dhaliwal,03074439772,"48, Gara Street",Srinivasan Marg,New Delhi,Delhi,444688,2025-04-23 09:56:43,2025-04-27 09:56:43,2025-04-28 09:56:43,Delivered,COD,2040.02,,2025-08-18 18:55:45
9130,72,Anvi Kamdar,04242455421,"82/47
Ramaswamy Road",Mani Zila,New Delhi,Delhi,043261,2025-01-12 12:20:37,2025-01-14 12:20:37,,Failed,Prepaid,3932.5,Warehouse delay,2025-03-27 03:17:20
9131,280,Elakshi Rama,6623288272,"73/113, Dugar Marg",Vaidya Nagar,Surat,Gujarat,843738,2025-01-19 22:54:56,2025-01-23 22:54:56,2025-01-25 22:54:56,Delivered,Prepaid,2438.38,,2025-08-28 06:39:20
9132,229,Madhav Dave,1039579590,"84/11, Swaminathan Zila",Vig Circle,Mysuru,Karnataka,294760,2025-05-28 09:29:12,2025-05-29 09:29:12,,In-Transit,COD,1520.33,,2025-01-11 17:03:59
9133,297,Romil Chaudhary,06555849569,"445
Banik Circle",Bala Circle,Coimbatore,Tamil Nadu,689418,2025-07-09 09:38:52,2025-07-14 09:38:52,2025-07-16 09:38:52,Delivered,COD,4606.35,,2025-09-11 22:57:51
9134,451,Miraya Barad,8621508411,"H.No. 006, Majumdar Zila",Agarwal Ganj,Nagpur,Maharashtra,236976,2025-02-03 02:03:25,2025-02-06 02:03:25,,Returned,Prepaid,834.68,,2025-07-22 13:38:29
9135,97,Sumer Dhar,+917306931443,"74/78
Gara Circle",Sarna Ganj,New Delhi,Delhi,199675,2025-04-28 06:53:21,2025-05-03 06:53:21,,Pending,COD,4783.66,,2025-09-08 21:13:10
9136,108,Amani Baral,1656207659,"H.No. 853, Kanda",Lall Path,Bengaluru,Karnataka,789352,2025-09-11 17:59:57,2025-09-15 17:59:57,,Pending,Prepaid,3610.88,,2025-07-21 21:06:28
9137,194,Dhruv Chawla,+917972893247,"953
Ganesh Zila",Sha Path,New Delhi,Delhi,107176,2025-07-13 05:32:45,2025-07-17 05:32:45,,Returned,Prepaid,3180.94,,2025-05-28 22:40:26
9138,413,Tejas Rajan,04347060435,"H.No. 57
Guha Street",Vasa Path,Chennai,Tamil Nadu,044149,2025-08-31 10:29:08,2025-09-05 10:29:08,,In-Transit,Prepaid,737.24,,2025-04-23 17:51:35
9139,58,Pranay Arora,03064552901,"160, Zacharia Zila",Swaminathan Road,Mumbai,Maharashtra,502527,2025-05-04 18:37:22,2025-05-05 18:37:22,,Pending,Prepaid,4972.84,,2025-05-12 15:11:14
9140,153,Dhruv Ghose,3686681018,"05/381, Subramanian Street",Kunda Nagar,New Delhi,Delhi,991203,2025-08-03 23:56:31,2025-08-05 23:56:31,2025-08-05 23:56:31,Delivered,COD,453.66,,2025-02-12 19:11:00
9141,263,Zain Iyengar,5334476095,"89, Golla Zila",Raj Nagar,New Delhi,Delhi,678535,2025-01-02 10:44:35,2025-01-03 10:44:35,,Pending,COD,2411.48,,2025-09-09 01:37:02
9142,164,Hansh Sanghvi,09918289298,"59, Suresh Nagar",Chad Road,Nagpur,Maharashtra,141610,2025-05-23 18:08:54,2025-05-24 18:08:54,2025-05-25 18:08:54,Delivered,COD,1606.54,,2025-05-05 12:51:27
9143,363,Lagan Chada,+910288680048,"H.No. 827, Kumer Street",Dube Chowk,Pune,Maharashtra,833421,2025-06-14 14:38:18,2025-06-16 14:38:18,2025-06-17 14:38:18,Delivered,COD,765.15,,2025-01-13 23:23:22
9144,232,Aarush Tata,01751819805,"564
Warrior Zila",Dhillon Street,Coimbatore,Tamil Nadu,771514,2025-08-12 08:12:36,2025-08-14 08:12:36,,Returned,Prepaid,464.8,,2025-04-08 04:33:51
9145,161,Kavya Devan,+911523189010,"296, Dewan Path",Luthra Nagar,Coimbatore,Tamil Nadu,824590,2025-01-18 02:20:28,2025-01-20 02:20:28,,Returned,COD,4497.45,,2025-06-29 11:43:20
9146,284,Mehul Ramakrishnan,+913556442507,"43, Bassi Circle",Malhotra Zila,Nagpur,Maharashtra,301901,2025-07-19 05:02:39,2025-07-21 05:02:39,2025-07-21 05:02:39,Delivered,COD,4217.01,,2025-01-15 04:39:29
9147,454,Faiyaz Kaul,04594991445,"H.No. 621, Goel",Mand Ganj,Bengaluru,Karnataka,826692,2025-06-21 02:14:07,2025-06-24 02:14:07,,Returned,COD,926.97,,2025-02-05 01:47:27
9148,118,Reyansh Bora,+917655743536,"H.No. 480
Batra Circle",Goda Path,Mysuru,Karnataka,434209,2025-08-05 11:07:59,2025-08-06 11:07:59,,In-Transit,Prepaid,3341.71,,2025-08-14 10:16:25
9149,267,Ritvik Mannan,09292501971,"173
Kala Nagar",Vala Chowk,New Delhi,Delhi,575238,2025-09-09 18:15:02,2025-09-13 18:15:02,,Failed,Prepaid,4947.81,Stockout,2025-08-14 12:15:04
9150,395,Ojas Dugal,1830688162,"433
Khalsa Road",Shetty Ganj,Ahmedabad,Gujarat,061594,2025-04-06 10:25:09,2025-04-11 10:25:09,,In-Transit,Prepaid,4248.25,,2025-05-02 08:25:04
9151,349,Shayak Sangha,+913763608606,"H.No. 821
Balasubramanian Zila",Divan Zila,Surat,Gujarat,839659,2025-05-05 19:00:50,2025-05-09 19:00:50,,Returned,COD,519.54,,2025-01-14 11:33:48
9152,37,Mehul Boase,4644839402,"96
Bakshi Nagar",Savant Ganj,Coimbatore,Tamil Nadu,175129,2025-05-05 21:22:05,2025-05-06 21:22:05,2025-05-07 21:22:05,Delivered,COD,1469.71,,2025-02-06 01:58:53
9153,252,Darshit Kaul,01246025973,"81
Mand Chowk",Gola Road,Surat,Gujarat,498962,2025-05-12 10:11:02,2025-05-16 10:11:02,,In-Transit,Prepaid,2408.1,,2025-01-15 12:04:59
9154,103,Darshit Sama,+914354276435,"H.No. 63
Dhar Road",Golla Street,Ahmedabad,Gujarat,463002,2025-08-25 15:50:40,2025-08-29 15:50:40,,In-Transit,COD,4747.62,,2025-03-25 05:13:07
9155,102,Tanya Seshadri,02101298429,"37/694, Mandal Chowk",Seth Chowk,Coimbatore,Tamil Nadu,288971,2025-08-02 19:05:27,2025-08-05 19:05:27,,In-Transit,Prepaid,1889.49,,2025-06-23 04:46:07
9156,62,Faiyaz Sankar,+917815107016,"02/62
Chacko",Mahajan Street,Coimbatore,Tamil Nadu,652703,2025-08-23 20:25:37,2025-08-26 20:25:37,,Pending,Prepaid,1328.45,,2025-07-01 21:09:14
9157,140,Sara Sen,04974664172,"H.No. 52
Srinivas Chowk",De Ganj,New Delhi,Delhi,562011,2025-09-07 16:17:57,2025-09-09 16:17:57,,Pending,COD,1053.33,,2025-01-01 15:18:19
9158,154,Taimur Agarwal,8416538108,"37, Madan Nagar",Ratta Ganj,New Delhi,Delhi,192120,2025-07-28 00:22:50,2025-07-29 00:22:50,2025-07-30 00:22:50,Delivered,COD,2026.39,,2025-07-07 05:55:22
9159,320,Aarush Rege,07076523479,"28/33, Dutt",Choudhury Chowk,Surat,Gujarat,179630,2025-09-08 02:10:53,2025-09-11 02:10:53,,In-Transit,Prepaid,3629.87,,2025-06-16 03:20:46
9160,58,Miraya Sandhu,+916345849619,"48/70
Sharma",Shah Street,Chennai,Tamil Nadu,160403,2025-01-31 06:41:27,2025-02-03 06:41:27,,Failed,Prepaid,3590.16,Stockout,2025-04-11 04:28:33
9161,465,Miraya Kunda,+919572422050,"49/31, Babu Zila",Hora Zila,New Delhi,Delhi,129394,2025-01-09 00:09:52,2025-01-10 00:09:52,,Pending,Prepaid,2434.1,,2025-04-04 22:09:39
9162,50,Ehsaan Sahni,03748018219,"232, Koshy Street",Shankar Circle,Surat,Gujarat,539733,2025-05-07 08:12:00,2025-05-09 08:12:00,,Returned,Prepaid,1202.41,,2025-08-02 09:30:38
9163,45,Taran Saini,06255907205,"946, Subramanian Street",Kuruvilla Marg,Chennai,Tamil Nadu,712913,2025-03-03 01:03:08,2025-03-06 01:03:08,,In-Transit,COD,4088.8,,2025-07-04 22:16:08
9164,36,Pihu Sen,3517462870,"43/80
Char Nagar",Kanda,Chennai,Tamil Nadu,283169,2025-01-24 17:59:11,2025-01-26 17:59:11,2025-01-27 17:59:11,Delivered,COD,2614.6,,2025-01-30 13:51:26
9165,244,Riya Sachar,+911280071056,"63/43, Mander Marg",Karan Path,Mysuru,Karnataka,729362,2025-03-12 10:05:20,2025-03-16 10:05:20,,Pending,COD,2675.15,,2025-06-17 01:07:34
9166,161,Umang Chhabra,09056463257,"53/362, Garde Circle",Ravel Chowk,Coimbatore,Tamil Nadu,716835,2025-08-09 13:05:09,2025-08-12 13:05:09,2025-08-14 13:05:09,Delivered,Prepaid,2106.46,,2025-05-21 02:32:08
9167,243,Kiara Brahmbhatt,+915451756624,"182, Korpal Zila",Hayre Marg,Surat,Gujarat,133865,2025-08-07 22:34:58,2025-08-10 22:34:58,,Failed,Prepaid,3945.37,Warehouse delay,2025-08-12 06:44:24
9168,364,Vedika Kade,09352257991,"49, Zacharia Path",Edwin Street,Chennai,Tamil Nadu,113555,2025-05-25 08:45:15,2025-05-26 08:45:15,,Pending,COD,1860.38,,2025-07-21 12:40:22
9169,488,Siya Ram,1961152471,"152, Raval Chowk",Chacko Ganj,Bengaluru,Karnataka,724129,2025-07-30 10:24:27,2025-08-02 10:24:27,,Pending,Prepaid,663.15,,2025-04-29 12:08:41
9170,21,Hansh Jha,+919902454616,"80/76
Chada Zila",Ramesh Road,Coimbatore,Tamil Nadu,859427,2025-09-10 06:55:15,2025-09-15 06:55:15,2025-09-16 06:55:15,Delivered,COD,2085.93,,2025-06-19 08:11:06
9171,353,Nakul Subramaniam,08740609108,"269
Upadhyay Nagar",Chhabra Zila,New Delhi,Delhi,291892,2025-02-13 19:21:18,2025-02-17 19:21:18,,Returned,COD,3738.45,,2025-07-25 22:41:08
9172,243,Anya Ghosh,03904410847,"937, Anand",Acharya Street,Surat,Gujarat,627714,2025-08-22 17:16:00,2025-08-24 17:16:00,,Returned,Prepaid,390.63,,2025-08-08 08:48:44
9173,36,Anaya Bhattacharyya,5541620995,"309
Rastogi Road",Mahajan Chowk,Mumbai,Maharashtra,691264,2025-02-20 04:39:58,2025-02-21 04:39:58,,Pending,Prepaid,713.4,,2025-02-17 15:43:16
9174,150,Saira Dube,08627976502,"082, Dass Path",Dhawan Ganj,Coimbatore,Tamil Nadu,494430,2025-05-28 21:48:29,2025-05-29 21:48:29,2025-05-31 21:48:29,Delivered,Prepaid,3598.36,,2025-08-23 13:42:00
9175,18,Neysa Jha,07565035368,"H.No. 497, Talwar Nagar",Kuruvilla Circle,Mumbai,Maharashtra,024671,2025-04-16 12:14:57,2025-04-19 12:14:57,2025-04-21 12:14:57,Delivered,Prepaid,2259.56,,2025-07-03 05:06:54
9176,100,Anika Som,+913231744583,"731
Swaminathan Ganj",Barman Road,New Delhi,Delhi,982422,2025-01-23 08:18:43,2025-01-26 08:18:43,,Returned,Prepaid,3758.29,,2025-02-03 08:24:53
9177,155,Biju Bava,07630991937,"H.No. 038, Bandi Zila",Dhillon Marg,Bengaluru,Karnataka,526359,2025-09-03 13:19:25,2025-09-06 13:19:25,,Pending,Prepaid,1091.35,,2025-05-19 08:00:17
9178,390,Divit Bhatia,6007252632,"H.No. 77
Chakraborty Path",Sur Circle,Pune,Maharashtra,464428,2025-07-06 15:46:05,2025-07-10 15:46:05,,Pending,Prepaid,1533.71,,2025-03-13 06:17:15
9179,225,Nayantara Kamdar,05174919374,"80/12, Vasa Chowk",Agate Circle,Surat,Gujarat,808499,2025-09-05 14:54:06,2025-09-08 14:54:06,,Pending,COD,4174.84,,2025-01-10 16:34:14
9180,400,Mohanlal Tella,00168196773,"25, Mandal Nagar",Balakrishnan Zila,Chennai,Tamil Nadu,460129,2025-04-05 07:18:28,2025-04-08 07:18:28,2025-04-08 07:18:28,Delivered,COD,3899.14,,2025-06-24 17:10:57
9181,158,Prisha Bera,03252302225,"550, Kamdar Nagar",Yadav Circle,New Delhi,Delhi,306317,2025-03-23 21:44:54,2025-03-28 21:44:54,,Failed,COD,565.57,Weather disruption,2025-03-16 04:09:31
9182,32,Manjari Ramaswamy,2437265646,"32/08
Vaidya",Ramanathan Path,Coimbatore,Tamil Nadu,699655,2025-06-17 16:38:33,2025-06-21 16:38:33,,Pending,COD,4144.37,,2025-04-28 22:17:43
9183,74,Miraan Chaudhuri,04833761084,"585
Sankaran Path",Kade Nagar,Mysuru,Karnataka,449317,2025-07-26 23:27:21,2025-07-27 23:27:21,,In-Transit,Prepaid,4493.33,,2025-05-13 16:54:52
9184,433,Rhea Issac,09238558207,"22/40, Bassi Circle",Vaidya Street,Nagpur,Maharashtra,825869,2025-03-15 06:07:28,2025-03-18 06:07:28,,Pending,Prepaid,614.76,,2025-04-23 11:57:17
9185,424,Ela Mammen,+919916487339,"22/028, Shere Chowk",Wadhwa Ganj,Pune,Maharashtra,430470,2025-02-25 19:54:56,2025-02-27 19:54:56,2025-03-01 19:54:56,Delivered,COD,1959.12,,2025-07-25 17:08:02
9186,368,Advik Desai,04007116721,"35
Bassi Ganj",Choudhry Circle,New Delhi,Delhi,966950,2025-01-23 02:57:31,2025-01-24 02:57:31,,Pending,COD,693.43,,2025-02-07 04:00:33
9187,322,Yuvaan Amble,05670641696,"51/072, Kota Chowk",Thakur Zila,Mumbai,Maharashtra,900914,2025-02-23 14:57:44,2025-02-26 14:57:44,,Failed,COD,3745.76,Weather disruption,2025-06-12 05:15:08
9188,234,Parinaaz Jayaraman,08242349605,"H.No. 69
Shetty Zila",Dua Marg,Ahmedabad,Gujarat,898095,2025-09-03 06:14:24,2025-09-08 06:14:24,,Returned,COD,3068.07,,2025-05-09 23:45:34
9189,306,Diya Vohra,04415332385,"18/45, Mall Path",Saraf Road,Chennai,Tamil Nadu,391582,2025-03-09 03:35:08,2025-03-12 03:35:08,,Failed,COD,1006.71,Weather disruption,2025-05-01 06:09:02
9190,19,Rasha Rajagopalan,+918482224613,"00
Mahajan",Mangat Nagar,Pune,Maharashtra,111675,2025-05-21 21:22:41,2025-05-24 21:22:41,,In-Transit,COD,317.11,,2025-06-09 21:51:46
9191,421,Yuvaan Sankar,9858979888,"330
Sarin Road",Shroff Nagar,Coimbatore,Tamil Nadu,588518,2025-07-05 06:40:00,2025-07-09 06:40:00,,Pending,Prepaid,4523.08,,2025-08-09 12:56:07
9192,437,Gatik Dhingra,04873302462,"H.No. 93, Sama Road",Mann Nagar,Mysuru,Karnataka,288978,2025-06-27 06:55:59,2025-06-28 06:55:59,,Returned,Prepaid,1169.85,,2025-03-03 20:59:20
9193,288,Mamooty Buch,01655179558,"52/586
Sabharwal Path",Divan Ganj,Nagpur,Maharashtra,311773,2025-04-21 03:44:24,2025-04-25 03:44:24,,Failed,Prepaid,2869.78,Weather disruption,2025-02-11 08:55:38
9194,130,Gokul Roy,+912914336546,"74
Shankar Ganj",Bassi,Surat,Gujarat,763078,2025-07-07 13:06:33,2025-07-10 13:06:33,2025-07-11 13:06:33,Delivered,COD,4609.21,,2025-02-19 05:59:54
9195,13,Inaaya  Dalal,7467254455,"950, Khalsa Chowk",Badami Nagar,Coimbatore,Tamil Nadu,887650,2025-06-05 15:29:39,2025-06-10 15:29:39,,Failed,COD,4959.22,Warehouse delay,2025-03-24 02:28:00
9196,365,Zoya Garg,+912204722143,"H.No. 22
Dey",Din Path,Nagpur,Maharashtra,514430,2025-06-24 14:58:48,2025-06-26 14:58:48,,Pending,Prepaid,1545.81,,2025-05-11 10:59:12
9197,422,Lakshit Manda,8573826354,"816, Balan Nagar",Boase,Bengaluru,Karnataka,296043,2025-08-22 23:35:45,2025-08-26 23:35:45,,In-Transit,Prepaid,4102.05,,2025-05-27 03:44:06
9198,251,Kaira Kara,+912628174458,"H.No. 207
Kakar Street",Guha Street,Mumbai,Maharashtra,305821,2025-03-28 02:21:29,2025-04-01 02:21:29,,Pending,Prepaid,1659.19,,2025-02-08 18:09:28
9199,213,Aarav Badami,06067410883,"H.No. 880, Saraf Marg",Sharma Path,Coimbatore,Tamil Nadu,966589,2025-02-18 03:00:08,2025-02-20 03:00:08,,Failed,COD,2027.86,Incorrect address,2025-05-13 22:45:52
9200,174,Amira Shan,7993368949,"H.No. 22, Bera",Saran Zila,Mumbai,Maharashtra,466282,2025-01-14 15:01:47,2025-01-15 15:01:47,,Failed,Prepaid,4795.46,Traffic congestion,2025-06-07 15:02:32
9201,417,Umang Kalita,+913654957811,"H.No. 171, Chawla Ganj",Wagle Ganj,Coimbatore,Tamil Nadu,534230,2025-03-02 17:16:40,2025-03-05 17:16:40,,Returned,COD,2643.23,,2025-04-28 22:58:30
9202,107,Dhruv Barad,1585487503,"H.No. 54
Choudhry Path",Ramakrishnan Nagar,Chennai,Tamil Nadu,363894,2025-04-05 01:59:02,2025-04-07 01:59:02,,Returned,Prepaid,2376.01,,2025-03-19 00:05:34
9203,77,Siya Date,01861326910,"H.No. 195
Vohra Circle",Borra Ganj,Coimbatore,Tamil Nadu,932516,2025-01-22 06:56:02,2025-01-23 06:56:02,,In-Transit,Prepaid,1275.7,,2025-05-20 18:16:30
9204,440,Ivan Kari,+910685541102,"H.No. 919
Hayre Marg",Venkataraman Road,Ahmedabad,Gujarat,132257,2025-09-03 13:10:22,2025-09-07 13:10:22,,Returned,Prepaid,4640.63,,2025-05-17 13:06:18
9205,187,Neelofar Bera,5501760626,"88/465
Dave Road",Chopra Chowk,Bengaluru,Karnataka,369393,2025-09-06 01:47:48,2025-09-09 01:47:48,,Returned,COD,738.82,,2025-09-05 21:38:45
9206,113,Kanav Bhasin,8972953200,"89/441
Sethi Street",Ranganathan Zila,Surat,Gujarat,156841,2025-02-13 07:46:36,2025-02-18 07:46:36,,Failed,COD,4666.04,Weather disruption,2025-09-08 17:19:09
9207,166,Divit Kalita,04755899704,"40/339
Buch Path",Chander Path,Pune,Maharashtra,245970,2025-06-03 00:16:22,2025-06-08 00:16:22,,In-Transit,COD,4574.3,,2025-06-06 00:04:43
9208,66,Khushi Mallick,01673243992,"H.No. 09
Bhardwaj Zila",Chandra Street,Pune,Maharashtra,288002,2025-09-03 17:24:17,2025-09-07 17:24:17,,Returned,Prepaid,3019.69,,2025-06-24 15:04:04
9209,271,Divyansh Kuruvilla,7124308882,"520
Behl Zila",Kar,Chennai,Tamil Nadu,075611,2025-01-25 00:34:19,2025-01-26 00:34:19,,In-Transit,Prepaid,4537.81,,2025-04-07 03:53:30
9210,54,Uthkarsh Sachdeva,+916362028968,"97/40, Rao Street",Sahni Path,Bengaluru,Karnataka,914034,2025-07-19 16:48:40,2025-07-24 16:48:40,,Pending,COD,1298.43,,2025-05-23 04:53:06
9211,217,Ojas Ratti,+919910811083,"H.No. 78, Saran",Sinha Nagar,Mumbai,Maharashtra,279780,2025-03-24 22:15:58,2025-03-28 22:15:58,,In-Transit,COD,684.8,,2025-09-03 21:42:25
9212,464,Sana Bandi,+912794939598,"69/95, Agate Circle",Ganesan Road,Mysuru,Karnataka,482489,2025-02-08 03:57:16,2025-02-11 03:57:16,,In-Transit,Prepaid,4305.83,,2025-06-07 16:22:44
9213,179,Nishith Koshy,07283077007,"07/15
Korpal Ganj",Atwal Chowk,New Delhi,Delhi,627047,2025-09-06 04:28:45,2025-09-10 04:28:45,,Returned,COD,1230.9,,2025-01-20 21:13:05
9214,113,Anaya Brar,+914181271620,"H.No. 71, Sankaran Marg",Yadav Marg,Chennai,Tamil Nadu,130593,2025-02-15 18:48:42,2025-02-20 18:48:42,2025-02-20 18:48:42,Delivered,COD,4116.42,,2025-02-03 15:27:56
9215,27,Prerak Barad,+915180314917,"53/160, Sabharwal Path",Venkatesh Zila,Bengaluru,Karnataka,976500,2025-04-25 07:56:40,2025-04-27 07:56:40,,In-Transit,Prepaid,4636.02,,2025-04-22 03:24:34
9216,11,Nitya Loyal,02889405722,"08/80
Ravi Zila",Saini Street,Surat,Gujarat,824403,2025-02-22 14:07:23,2025-02-26 14:07:23,,Pending,COD,725.03,,2025-02-26 21:32:09
9217,257,Lavanya Wagle,9117844652,"H.No. 419
Krishna Chowk",Iyer Path,Coimbatore,Tamil Nadu,454723,2025-04-02 13:40:40,2025-04-03 13:40:40,,Failed,COD,4087.19,Warehouse delay,2025-03-08 18:38:37
9218,186,Zain Bir,3784789937,"68
Balay Circle",Warrior Path,Pune,Maharashtra,210038,2025-05-21 17:48:10,2025-05-24 17:48:10,,Pending,Prepaid,945.98,,2025-03-04 02:39:36
9219,320,Vanya Bassi,09805270743,"H.No. 896
Kothari Chowk",Chawla,Pune,Maharashtra,797676,2025-08-24 18:03:53,2025-08-26 18:03:53,,In-Transit,Prepaid,2380.5,,2025-04-01 06:09:41
9220,73,Mahika Wason,7905220231,"76/75, Bava Ganj",Mann,Surat,Gujarat,688824,2025-06-11 11:14:05,2025-06-13 11:14:05,,Returned,Prepaid,4255.33,,2025-01-26 17:07:05
9221,175,Mehul Kapadia,00433534319,"41/23
Bains Marg",Borra Circle,Pune,Maharashtra,944874,2025-01-20 11:29:07,2025-01-21 11:29:07,2025-01-21 11:29:07,Delivered,COD,1817.03,,2025-04-22 13:15:08
9222,50,Kismat Bhatt,02978081268,"32, Krishna Road",Dasgupta Circle,Mysuru,Karnataka,846947,2025-07-30 05:31:10,2025-08-02 05:31:10,2025-08-03 05:31:10,Delivered,COD,2067.44,,2025-08-01 21:49:32
9223,231,Shamik Bala,+918343170260,"07/64, Bassi Marg",Mannan Street,Mumbai,Maharashtra,927315,2025-08-04 16:17:51,2025-08-05 16:17:51,2025-08-07 16:17:51,Delivered,Prepaid,1155.78,,2025-09-02 10:59:34
9224,25,Divyansh Thakur,+911223960615,"00
Sathe Chowk",Sarma Ganj,Coimbatore,Tamil Nadu,669908,2025-07-24 04:05:59,2025-07-29 04:05:59,,Returned,COD,1093.17,,2025-08-08 22:02:31
9225,189,Yakshit Bava,+918807494757,"06/62, Divan Circle",Chaudhary Chowk,Mysuru,Karnataka,717182,2025-05-01 06:06:46,2025-05-05 06:06:46,,Pending,Prepaid,1898.56,,2025-01-15 19:00:41
